Symbol,Metric,PrevDay,PrevDay2,PrevLastHr,DelivPct,DelivPctPrev,Open,dTC,dBC,wTC,wBC,09:20,09:30,09:50,10:10,10:20,10:30,10:50,11:00,11:10,11:20,11:40,12:00,12:20,12:30,12:50,13:00,13:20,13:30,13:50,14:00,14:20,14:30
TATASTEEL,PUT VOL,17986,20763,,,,,,,,,17986,17986,17986,17986,17986,,17986,17986,,17986,17986,,17986,17986,,17986,17986,17986,17986,,17986,17986
TATASTEEL,PUT OI,20472,20472,,,,,,,,,20703,20703,20703,20703,20703,,20703,20703,,20703,20703,,20703,20703,,20703,20703,20703,20703,,20703,20703
TCS,PRICE,2200.8,2204.1,,,,,2209.05,2203.55,2333.15,2313.72,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
TCS,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCS,CASH VOL,2634124,2490912,689245,50.96,49.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCS,F&O VOL,110966,101033,,,,,,,,,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966,110966
TCS,F&O OI,243938,243938,,,,,,,,,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569,242569
TCS,CALL VOL,43879,37910,,,,,,,,,43879,43879,43879,43879,43879,,43879,43879,,43879,43879,43879,43879,43879,,43879,43879,43879,43879,,43879,43879
TCS,CALL OI,15790,15790,,,,,,,,,16478,16478,16478,16478,16478,,16478,16478,,16478,16478,16478,16478,16478,,16478,16478,16478,16478,,16478,16478
TCS,PUT VOL,31293,27186,,,,,,,,,31293,31293,31293,31293,31293,,31293,31293,,31293,31293,31293,31293,31293,,31293,31293,31293,31293,,31293,31293
TCS,PUT OI,17488,17488,,,,,,,,,18109,18109,18109,18109,18109,,18109,18109,,18109,18109,18109,18109,18109,,18109,18109,18109,18109,,18109,18109
TECHM,PRICE,1541.0,1525.8,,,,,1539.98,1537.95,1612.05,1601.95,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0
TECHM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHM,CASH VOL,2007328,1405653,446665,43.57,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHM,F&O VOL,40784,45628,,,,,,,,,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784,40784
TECHM,F&O OI,56001,56001,,,,,,,,,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888,55888
TECHM,CALL VOL,21473,24166,,,,,,,,,21473,21473,21473,21473,21473,,21473,21473,,21473,21473,,21473,21473,,21473,21473,21473,21473,,21473,21473
TECHM,CALL OI,7271,7271,,,,,,,,,7386,7386,7386,7386,7386,,7386,7386,,7386,7386,,7386,7386,,7386,7386,7386,7386,,7386,7386
TECHM,PUT VOL,12345,12039,,,,,,,,,12345,12345,12345,12345,12345,,12345,12345,,12345,12345,,12345,12345,,12345,12345,12345,12345,,12345,12345
TECHM,PUT OI,6499,6499,,,,,,,,,6576,6576,6576,6576,6576,,6576,6576,,6576,6576,,6576,6576,,6576,6576,6576,6576,,6576,6576
TIINDIA,PRICE,2606.1,2652.0,,,,,2608.6,2606.93,2714.4,2703.47,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0,2606.0
TIINDIA,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,CASH VOL,135215,174561,39288,45.21,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,F&O VOL,5327,5558,,,,,,,,,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327,5327
TIINDIA,F&O OI,19328,19328,,,,,,,,,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546,19546
TIINDIA,CALL VOL,2308,1770,,,,,,,,,2308,2308,2308,2308,2308,,2308,2308,,2308,2308,,2308,2308,,2308,2308,2308,2308,,2308,2308
TIINDIA,CALL OI,1660,1660,,,,,,,,,1926,1926,1926,1926,1926,,1926,1926,,1926,1926,,1926,1926,,1926,1926,1926,1926,,1926,1926
TIINDIA,PUT VOL,1434,1497,,,,,,,,,1434,1434,1434,1434,1434,,1434,1434,,1434,1434,,1434,1434,,1434,1434,1434,1434,,1434,1434
TIINDIA,PUT OI,1720,1720,,,,,,,,,1670,1670,1670,1670,1670,,1670,1670,,1670,1670,,1670,1670,,1670,1670,1670,1670,,1670,1670
TITAN,PRICE,5009.5,5021.0,,,,,4999.33,4979.0,5022.0,5020.67,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0,5009.0
TITAN,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITAN,CASH VOL,403235,336565,119032,52.36,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITAN,F&O VOL,28071,17740,,,,,,,,,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071,28071
TITAN,F&O OI,59149,59149,,,,,,,,,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491,58491
TITAN,CALL VOL,12416,10024,,,,,,,,,12416,12416,12416,12416,12416,,12416,12416,,12416,12416,,12416,12416,,12416,12416,12416,12416,,12416,12416
TITAN,CALL OI,12573,12573,,,,,,,,,12262,12262,12262,12262,12262,,12262,12262,,12262,12262,,12262,12262,,12262,12262,12262,12262,,12262,12262
TITAN,PUT VOL,10298,4783,,,,,,,,,10298,10298,10298,10298,10298,,10298,10298,,10298,10298,,10298,10298,,10298,10298,10298,10298,,10298,10298
TITAN,PUT OI,8952,8952,,,,,,,,,8965,8965,8965,8965,8965,,8965,8965,,8965,8965,,8965,8965,,8965,8965,8965,8965,,8965,8965
TMPV,PRICE,301.1,300.5,,,,,300.88,300.45,311.19,310.57,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0
TMPV,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPV,CASH VOL,7683193,7512877,1871992,42.5,45.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPV,F&O VOL,63719,54187,,,,,,,,,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719,63719
TMPV,F&O OI,119411,119411,,,,,,,,,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490,118490
TMPV,CALL VOL,29439,24019,,,,,,,,,29439,29439,29439,29439,29439,,29439,29439,,29439,29439,,29439,29439,,29439,29439,29439,29439,,29439,29439
TMPV,CALL OI,15154,15154,,,,,,,,,15526,15526,15526,15526,15526,,15526,15526,,15526,15526,,15526,15526,,15526,15526,15526,15526,,15526,15526
TMPV,PUT VOL,17737,16315,,,,,,,,,17737,17737,17737,17737,17737,,17737,17737,,17737,17737,,17737,17737,,17737,17737,17737,17737,,17737,17737
TMPV,PUT OI,16143,16143,,,,,,,,,16207,16207,16207,16207,16207,,16207,16207,,16207,16207,,16207,16207,,16207,16207,16207,16207,,16207,16207
TORNTPHARM,PRICE,4965.5,4930.0,,,,,4957.33,4941.0,4924.0,4879.33,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0,4965.0
TORNTPHARM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPHARM,CASH VOL,263114,190249,87593,58.9,54.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPHARM,F&O VOL,9801,14692,,,,,,,,,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,9801
TORNTPHARM,F&O OI,34508,34508,,,,,,,,,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944,33944
TORNTPHARM,CALL VOL,5652,8173,,,,,,,,,5652,5652,5652,5652,5652,,5652,5652,5652,5652,5652,,5652,5652,,5652,5652,5652,5652,,5652,5652
TORNTPHARM,CALL OI,3852,3852,,,,,,,,,3730,3730,3730,3730,3730,,3730,3730,3730,3730,3730,,3730,3730,,3730,3730,3730,3730,,3730,3730
TORNTPHARM,PUT VOL,1818,1407,,,,,,,,,1818,1818,1818,1818,1818,,1818,1818,1818,1818,1818,,1818,1818,,1818,1818,1818,1818,,1818,1818
TORNTPHARM,PUT OI,2489,2489,,,,,,,,,2277,2277,2277,2277,2277,,2277,2277,2277,2277,2277,,2277,2277,,2277,2277,2277,2277,,2277,2277
TRENT,PRICE,2802.4,2818.7,,,,,2797.18,2786.75,2850.3,2844.9,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0
TRENT,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRENT,CASH VOL,677898,503802,171749,54.2,57.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRENT,F&O VOL,26911,18675,,,,,,,,,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911,26911
TRENT,F&O OI,75384,75384,,,,,,,,,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998,75998
TRENT,CALL VOL,12713,9104,,,,,,,,,12713,12713,12713,12713,12713,,12713,12713,,12713,12713,12713,12713,12713,,12713,12713,12713,12713,,12713,12713
TRENT,CALL OI,13613,13613,,,,,,,,,14179,14179,14179,14179,14179,,14179,14179,,14179,14179,14179,14179,14179,,14179,14179,14179,14179,,14179,14179
TRENT,PUT VOL,8522,4596,,,,,,,,,8522,8522,8522,8522,8522,,8522,8522,,8522,8522,8522,8522,8522,,8522,8522,8522,8522,,8522,8522
TRENT,PUT OI,7270,7270,,,,,,,,,7421,7421,7421,7421,7421,,7421,7421,,7421,7421,7421,7421,7421,,7421,7421,7421,7421,,7421,7421
TVSMOTOR,PRICE,4125.0,4121.5,,,,,4119.12,4107.35,4143.25,4136.48,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0,4125.0
TVSMOTOR,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,CASH VOL,454748,550990,159432,43.87,61.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,F&O VOL,27370,20876,,,,,,,,,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370,27370
TVSMOTOR,F&O OI,73622,73622,,,,,,,,,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156,73156
TVSMOTOR,CALL VOL,10926,7014,,,,,,,,,10926,10926,10926,10926,10926,,10926,10926,,10926,10926,,10926,10926,,10926,10926,10926,10926,,10926,10926
TVSMOTOR,CALL OI,7857,7857,,,,,,,,,7969,7969,7969,7969,7969,,7969,7969,,7969,7969,,7969,7969,,7969,7969,7969,7969,,7969,7969
TVSMOTOR,PUT VOL,8349,5730,,,,,,,,,8349,8349,8349,8349,8349,,8349,8349,,8349,8349,,8349,8349,,8349,8349,8349,8349,,8349,8349
TVSMOTOR,PUT OI,7569,7569,,,,,,,,,7331,7331,7331,7331,7331,,7331,7331,,7331,7331,,7331,7331,,7331,7331,7331,7331,,7331,7331
ULTRACEMCO,PRICE,11000.0,10979.0,,,,,10975.0,10925.0,11377.0,11315.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0,11000.0
ULTRACEMCO,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTRACEMCO,CASH VOL,223277,270894,129822,64.97,61.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTRACEMCO,F&O VOL,26897,14799,,,,,,,,,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897,26897
ULTRACEMCO,F&O OI,68357,68357,,,,,,,,,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361,68361
ULTRACEMCO,CALL VOL,7285,4983,,,,,,,,,7285,7285,7285,7285,7285,,7285,7285,,7285,7285,,7285,7285,,7285,7285,7285,7285,,7285,7285
ULTRACEMCO,CALL OI,2702,2702,,,,,,,,,3085,3085,3085,3085,3085,,3085,3085,,3085,3085,,3085,3085,,3085,3085,3085,3085,,3085,3085
ULTRACEMCO,PUT VOL,3802,2383,,,,,,,,,3802,3802,3802,3802,3802,,3802,3802,,3802,3802,,3802,3802,,3802,3802,3802,3802,,3802,3802
ULTRACEMCO,PUT OI,3151,3151,,,,,,,,,3170,3170,3170,3170,3170,,3170,3170,,3170,3170,,3170,3170,,3170,3170,3170,3170,,3170,3170
UNIONBANK,PRICE,178.1,179.2,,,,,177.93,177.59,187.02,186.62,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0
UNIONBANK,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,CASH VOL,7422504,8544176,1388720,52.61,40.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,F&O VOL,18714,26881,,,,,,,,,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714
UNIONBANK,F&O OI,41899,41899,,,,,,,,,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530,43530
UNIONBANK,CALL VOL,7269,8465,,,,,,,,,7269,7269,7269,7269,7269,,7269,7269,,7269,7269,,7269,7269,,7269,7269,7269,7269,,7269,7269
UNIONBANK,CALL OI,5739,5739,,,,,,,,,6372,6372,6372,6372,6372,,6372,6372,,6372,6372,,6372,6372,,6372,6372,6372,6372,,6372,6372
UNIONBANK,PUT VOL,6721,8078,,,,,,,,,6721,6721,6721,6721,6721,,6721,6721,,6721,6721,,6721,6721,,6721,6721,6721,6721,,6721,6721
UNIONBANK,PUT OI,6647,6647,,,,,,,,,7627,7627,7627,7627,7627,,7627,7627,,7627,7627,,7627,7627,,7627,7627,7627,7627,,7627,7627
UNITDSPR,PRICE,1395.0,1400.0,,,,,1395.75,1395.25,1470.5,1468.1,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0
UNITDSPR,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,CASH VOL,552853,432902,182106,57.5,67.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,F&O VOL,7036,8171,,,,,,,,,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036
UNITDSPR,F&O OI,29335,29335,,,,,,,,,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743,29743
UNITDSPR,CALL VOL,3044,2887,,,,,,,,,3044,3044,3044,3044,3044,,3044,3044,,3044,3044,,3044,3044,,3044,3044,3044,3044,,3044,3044
UNITDSPR,CALL OI,2139,2139,,,,,,,,,2428,2428,2428,2428,2428,,2428,2428,,2428,2428,,2428,2428,,2428,2428,2428,2428,,2428,2428
UNITDSPR,PUT VOL,1350,1762,,,,,,,,,1350,1350,1350,1350,1350,,1350,1350,,1350,1350,,1350,1350,,1350,1350,1350,1350,,1350,1350
UNITDSPR,PUT OI,2130,2130,,,,,,,,,2211,2211,2211,2211,2211,,2211,2211,,2211,2211,,2211,2211,,2211,2211,2211,2211,,2211,2211
UNOMINDA,PRICE,1201.6,1224.8,,,,,1208.55,1203.92,1250.15,1249.85,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0,1201.0
UNOMINDA,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,CASH VOL,374682,474437,75066,50.67,61.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,F&O VOL,6019,5467,,,,,,,,,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019
UNOMINDA,F&O OI,14965,14965,,,,,,,,,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194,15194
UNOMINDA,CALL VOL,2018,1418,,,,,,,,,2018,2018,2018,2018,2018,,2018,2018,,2018,2018,,2018,2018,,2018,2018,2018,2018,,2018,2018
UNOMINDA,CALL OI,2453,2453,,,,,,,,,2623,2623,2623,2623,2623,,2623,2623,,2623,2623,,2623,2623,,2623,2623,2623,2623,,2623,2623
UNOMINDA,PUT VOL,2132,2668,,,,,,,,,2132,2132,2132,2132,2132,,2132,2132,,2132,2132,,2132,2132,,2132,2132,2132,2132,,2132,2132
UNOMINDA,PUT OI,2151,2151,,,,,,,,,2013,2013,2013,2013,2013,,2013,2013,,2013,2013,,2013,2013,,2013,2013,2013,2013,,2013,2013
UPL,PRICE,572.95,575.3,,,,,572.83,572.6,579.71,574.83,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0
UPL,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPL,CASH VOL,1449635,1242223,527357,56.61,64.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPL,F&O VOL,6583,3078,,,,,,,,,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583
UPL,F&O OI,33168,33168,,,,,,,,,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352,33352
UPL,CALL VOL,2789,1469,,,,,,,,,2789,2789,2789,2789,2789,,2789,2789,,2789,2789,,2789,2789,,2789,2789,2789,2789,,2789,2789
UPL,CALL OI,4706,4706,,,,,,,,,4793,4793,4793,4793,4793,,4793,4793,,4793,4793,,4793,4793,,4793,4793,4793,4793,,4793,4793
UPL,PUT VOL,1583,863,,,,,,,,,1583,1583,1583,1583,1583,,1583,1583,,1583,1583,,1583,1583,,1583,1583,1583,1583,,1583,1583
UPL,PUT OI,4159,4159,,,,,,,,,4273,4273,4273,4273,4273,,4273,4273,,4273,4273,,4273,4273,,4273,4273,4273,4273,,4273,4273
VBL,PRICE,416.5,410.5,,,,,414.36,410.07,408.73,407.98,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0
VBL,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,CASH VOL,9719304,7713560,5552714,56.87,48.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,F&O VOL,40298,39205,,,,,,,,,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298,40298
VBL,F&O OI,100450,100450,,,,,,,,,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338,101338
VBL,CALL VOL,22448,25116,,,,,,,,,22448,22448,22448,22448,22448,,22448,22448,,22448,22448,,22448,22448,,22448,22448,22448,22448,,22448,22448
VBL,CALL OI,24681,24681,,,,,,,,,23319,23319,23319,23319,23319,,23319,23319,,23319,23319,,23319,23319,,23319,23319,23319,23319,,23319,23319
VBL,PUT VOL,9263,7510,,,,,,,,,9263,9263,9263,9263,9263,,9263,9263,,9263,9263,,9263,9263,,9263,9263,9263,9263,,9263,9263
VBL,PUT OI,13315,13315,,,,,,,,,13068,13068,13068,13068,13068,,13068,13068,,13068,13068,,13068,13068,,13068,13068,13068,13068,,13068,13068
VEDL,PRICE,263.7,269.05,,,,,262.69,260.68,271.82,271.25,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0
VEDL,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEDL,CASH VOL,11843976,4834991,2491283,51.49,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEDL,F&O VOL,83650,17624,,,,,,,,,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650,83650
VEDL,F&O OI,113843,113843,,,,,,,,,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729,115729
VEDL,CALL VOL,36414,8673,,,,,,,,,36414,36414,36414,36414,36414,,36414,36414,,36414,36414,,36414,36414,,36414,36414,36414,36414,,36414,36414
VEDL,CALL OI,18120,18120,,,,,,,,,19327,19327,19327,19327,19327,,19327,19327,,19327,19327,,19327,19327,,19327,19327,19327,19327,,19327,19327
VEDL,PUT VOL,27831,3704,,,,,,,,,27831,27831,27831,27831,27831,,27831,27831,,27831,27831,,27831,27831,,27831,27831,27831,27831,,27831,27831
VEDL,PUT OI,15515,15515,,,,,,,,,17742,17742,17742,17742,17742,,17742,17742,,17742,17742,,17742,17742,,17742,17742,17742,17742,,17742,17742
VMM,PRICE,101.71,103.4,,,,,101.86,101.76,107.35,106.54,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0
VMM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,CASH VOL,7712844,4752690,2142798,57.43,44.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,F&O VOL,4625,4200,,,,,,,,,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,4625
VMM,F&O OI,22912,22912,,,,,,,,,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522,23522
VMM,CALL VOL,2172,1802,,,,,,,,,2172,2172,2172,2172,2172,,2172,2172,,2172,2172,,2172,2172,,2172,2172,2172,2172,,2172,2172
VMM,CALL OI,4310,4310,,,,,,,,,4692,4692,4692,4692,4692,,4692,4692,,4692,4692,,4692,4692,,4692,4692,4692,4692,,4692,4692
VMM,PUT VOL,760,756,,,,,,,,,760,760,760,760,760,,760,760,,760,760,,760,760,,760,760,760,760,,760,760
VMM,PUT OI,3442,3442,,,,,,,,,3437,3437,3437,3437,3437,,3437,3437,,3437,3437,,3437,3437,,3437,3437,3437,3437,,3437,3437
VOLTAS,PRICE,1165.0,1158.5,,,,,1161.17,1153.5,1175.45,1171.82,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0
VOLTAS,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOLTAS,CASH VOL,762254,517423,152673,46.42,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOLTAS,F&O VOL,28269,18890,,,,,,,,,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269,28269
VOLTAS,F&O OI,59879,59879,,,,,,,,,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910,58910
VOLTAS,CALL VOL,15577,10963,,,,,,,,,15577,15577,15577,15577,15577,,15577,15577,,15577,15577,,15577,15577,,15577,15577,15577,15577,,15577,15577
VOLTAS,CALL OI,9491,9491,,,,,,,,,9474,9474,9474,9474,9474,,9474,9474,,9474,9474,,9474,9474,,9474,9474,9474,9474,,9474,9474
VOLTAS,PUT VOL,6650,4419,,,,,,,,,6650,6650,6650,6650,6650,,6650,6650,,6650,6650,,6650,6650,,6650,6650,6650,6650,,6650,6650
VOLTAS,PUT OI,9041,9041,,,,,,,,,8797,8797,8797,8797,8797,,8797,8797,,8797,8797,,8797,8797,,8797,8797,8797,8797,,8797,8797
WAAREEENER,PRICE,2625.0,2548.0,,,,,2608.35,2575.05,2623.75,2601.25,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0
WAAREEENER,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAAREEENER,CASH VOL,1067044,629037,496929,49.28,53.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAAREEENER,F&O VOL,42244,16019,,,,,,,,,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244,42244
WAAREEENER,F&O OI,62941,62941,,,,,,,,,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476,62476
WAAREEENER,CALL VOL,29586,11134,,,,,,,,,29586,29586,29586,29586,29586,,29586,29586,,29586,29586,29586,29586,29586,,29586,29586,29586,29586,,29586,29586
WAAREEENER,CALL OI,12413,12413,,,,,,,,,10995,10995,10995,10995,10995,,10995,10995,,10995,10995,10995,10995,10995,,10995,10995,10995,10995,,10995,10995
